cur_batch,avg_ep_rewards,avg_ep_error,avg_actor_loss
0,37.8994140625,0.37709440865889465,-0.00021322467
1,37.755859375,0.375666057552892,-0.000305221
2,37.919921875,0.37729845881689505,-0.00034387474
3,39.6142578125,0.3941568885374027,-0.00016951407
4,41.0,0.4079448492137142,-0.0002482219
5,40.85546875,0.40650678143352104,-0.00038537916
6,42.3837890625,0.42171337654164465,-0.00018677712
7,42.701171875,0.4248712956535553,-0.00023392192
8,44.203125,0.43981554055853556,-0.00052069477
9,43.91015625,0.4369005383013873,-0.00027206994
10,45.0751953125,0.44849253061064703,3.90777e-05
11,45.1337890625,0.4490755310620767,-0.00013139125
12,45.2294921875,0.45002776513274517,-0.000114648385
13,45.228515625,0.45001804845855464,-0.00026904405
14,46.607421875,0.4637379924155327,-0.00020968661
15,45.603515625,0.4537492513477045,-0.00016702448
16,47.439453125,0.4720165988258338,-0.0003074329
17,47.58984375,0.47351296665116993,-0.000103441285
18,47.662109375,0.4742320005412665,-5.972722e-05
19,47.701171875,0.4746206675088863,-0.00013651219
20,48.2880859375,0.4804603886973734,-0.00012343691
21,48.4521484375,0.4820927899613765,-7.235852e-05
22,48.9169921875,0.48671792687605175,-8.128151e-05
23,48.5068359375,0.48263692371604416,-9.240386e-05
24,48.9775390625,0.48732036067586243,-5.295616e-05
25,49.560546875,0.49312121516758756,-2.2168697e-05
26,49.3955078125,0.491479097229394,-5.5508346e-05
27,48.99609375,0.4875049774854818,-8.990133e-05
28,50.44140625,0.5018856552874135,-6.44658e-05
29,49.875,0.49624998425692673,-4.3706266e-05
30,50.578125,0.5032459896740826,-6.798464e-05
31,50.5146484375,0.5026144058517006,-8.4943145e-05
32,49.142578125,0.48896247861405595,-5.6449084e-05
33,51.0205078125,0.5076476430823765,-5.0521496e-05
34,50.984375,0.5072881261373283,-0.00010529258
35,50.9404296875,0.506850875798756,-0.00013496671
36,52.5693359375,0.5230582883485005,-0.00013132131
37,51.51171875,0.5125351302001953,-0.00011944631
38,51.96875,0.5170825337213465,-2.978915e-05
39,53.6494140625,0.5338049300031873,-4.5210123e-05
40,53.4375,0.5316964117038501,-9.868189e-05
41,53.599609375,0.5333093796194721,-4.0489955e-05
42,53.72265625,0.5345336805674744,-0.000106049076
43,54.1064453125,0.5383523335243386,-1.3617217e-05
44,54.2080078125,0.5393628676401501,-3.763151e-05
45,54.6025390625,0.5432884040131098,-2.2349268e-05
46,53.3974609375,0.5312980280620397,-2.81893e-05
47,53.5,0.5323182788520417,-2.6145519e-05
48,53.6083984375,0.5333968296871866,-1.9717456e-05
49,55.4755859375,0.5519751107394117,-4.0639432e-05
50,53.5263671875,0.5325806290551851,-6.0617953e-05
51,54.0546875,0.5378373497922424,-8.8074325e-05
52,54.59375,0.5432009539453954,-5.5259705e-05
53,55.6337890625,0.5535492119582718,-3.5648434e-05
54,55.783203125,0.5550358631094174,-4.8476846e-05
55,56.1328125,0.5585144324696144,-3.8804756e-05
56,55.5966796875,0.553179978339033,-2.1722853e-05
57,56.68359375,0.5639946367130533,-1.5038013e-05
58,55.7783203125,0.554987279738465,-4.912996e-05
59,55.4560546875,0.5517807772556018,-2.4410054e-05
60,55.3681640625,0.5509062765784574,-2.951391e-06
61,56.666015625,0.5638197365776243,-2.3499102e-05
62,56.66015625,0.5637614365324815,-3.874257e-05
63,56.8134765625,0.5652869543803889,-6.0738203e-05
64,57.02734375,0.5674149060281073,-0.00010176729
65,56.1650390625,0.5588350827179007,-7.0709975e-06
66,56.181640625,0.5590002661791391,-5.209744e-06
67,56.1630859375,0.5588156493695198,-3.483225e-05
68,56.7900390625,0.5650537541998172,-7.016361e-06
69,55.705078125,0.554258529174178,-1.6118496e-05
70,56.5205078125,0.5623719521232406,-9.131372e-06
71,56.3818359375,0.5609921843881904,-3.64638e-05
72,56.2744140625,0.5599233502272362,-5.637704e-05
73,57.1630859375,0.568765523740586,-7.028297e-05
74,56.9765625,0.5669096389702015,-1.3275206e-05
75,57.23828125,0.569513707653254,-9.772584e-06
76,56.9609375,0.5667541721831537,-8.841038e-06
77,57.703125,0.5741388445679293,-5.3614734e-05
78,57.8212890625,0.5753145621449791,-1.363051e-05
79,57.1474609375,0.5686100569535381,-2.7534648e-05
80,57.2470703125,0.5696011577209684,-4.253328e-06
81,58.685546875,0.5839138188035666,-1.0451197e-05
82,57.2626953125,0.5697566245080163,-2.9888673e-05
83,57.1025390625,0.5681630899407752,-0.000120615485
84,57.0810546875,0.5679493231085844,-9.221346e-05
85,58.0400390625,0.5774910971636499,-5.5063965e-06
86,58.2470703125,0.5795510320920346,-3.8757473e-05
87,57.9609375,0.5767040465542197,-3.0264526e-05
