cur_batch,avg_ep_rewards,avg_ep_error,avg_actor_loss,timestamp
0,48.216796875,0.47975107148146734,-0.0017918381,1684178647.483298
1,52.25,0.5198809358882088,-0.0012761255,1684178785.991028
2,54.943359375,0.5466795233055922,-0.001767684,1684178803.8587542
3,57.83203125,0.5754214455610747,-0.0006208159,1684178821.900588
4,58.6953125,0.5840109855454716,-0.0010094983,1684178839.795212
5,61.640625,0.6133164749040025,-0.0011014093,1684178857.676998
6,63.36328125,0.6304566881760345,-0.0019199208,1684178875.630343
7,65.41015625,0.6508228372793106,-0.001404017,1684178893.582934
8,68.146484375,0.6780489583610756,-0.0011117182,1684178911.4732668
9,70.451171875,0.7009803094506424,-0.0007971989,1684178929.3435788
10,71.576171875,0.7121739181180918,-0.00079211185,1684178947.235229
11,73.4921875,0.7312380328798418,-0.0011529282,1684179083.8390641
12,74.169921875,0.7379814047680449,-0.00045797863,1684179101.40242
13,75.970703125,0.7558989519753164,-9.3779e-05,1684179118.9825
14,76.501953125,0.7611848227349453,-0.0006425982,1684179136.6107361
15,77.107421875,0.7672091607330518,-0.00088545505,1684179154.187134
16,78.568359375,0.7817453053220313,-0.00018169824,1684179171.731572
17,78.455078125,0.780618171115934,-0.0002574964,1684179189.5848992
18,79.603515625,0.7920449799639553,-0.00021038935,1684179207.489706
19,80.111328125,0.7970976505430123,-0.00045000925,1684179232.5857081
20,81.775390625,0.8136548633636147,-0.0003482246,1684179250.027797
21,81.3203125,0.8091268931908444,-0.0004390273,1684179385.882593
22,82.208984375,0.8179690667041941,-0.0001080918,1684179403.299249
23,81.857421875,0.8144710639956163,-0.0001295133,1684179420.779957
24,81.884765625,0.81474313087295,-0.00012483455,1684179438.143019
25,82.95703125,0.8254120391341129,-0.0001313284,1684179455.840385
26,82.84765625,0.8243237716247775,-3.2751974e-05,1684179473.4639301
27,82.650390625,0.8223610034382975,-0.00021913848,1684179490.817607
28,83.5078125,0.8308922433775516,-0.00029060373,1684179508.172183
