cur_batch,avg_ep_rewards,avg_ep_error,avg_actor_loss,timestamp
0,49.34375,0.045912655984229486,-0.0001871335,1683189088.977391
1,51.32421875,0.0459345843350732,-0.00011979848,1683189159.056865
2,51.75,0.046129864289858005,-0.00018947001,1683189178.914208
3,52.5107421875,0.04576430226134667,-0.00015772798,1683189199.036161
4,52.583984375,0.046063496959258744,-0.0002948381,1683189219.2153778
5,52.7529296875,0.046028689505859935,-7.049552e-05,1683189239.0551538
6,54.7080078125,0.04596529212301015,-9.119838e-05,1683189259.031501
7,54.525390625,0.04633056489190539,-0.00018650762,1683189278.950651
8,54.8798828125,0.04619203371297709,-2.8167182e-05,1683189299.364598
9,56.185546875,0.04626230544075185,-0.000120434925,1683189319.4495518
10,55.203125,0.04616912858788598,-0.00019986331,1683189340.754127
11,55.783203125,0.04596775406108399,-7.570481e-05,1683189363.674363
12,56.6669921875,0.04607576401710897,-6.558436e-05,1683189386.6441238
13,55.90234375,0.04616235124486591,-0.00026802826,1683189407.183273
14,57.599609375,0.04613322728517458,-0.000104524406,1683189426.8434129
15,57.4921875,0.046129107680454584,-0.00016824814,1683189446.784796
16,58.212890625,0.04614730560137159,-0.00014680621,1683189467.001748
17,59.5595703125,0.04578155140127578,-0.00023318091,1683189487.106693
18,58.8212890625,0.04614302510391788,-0.00019796286,1683189507.222232
19,60.1064453125,0.0459084470753477,-0.00011106685,1683189527.440769
20,61.2861328125,0.04608246235132134,-0.00015053811,1683189547.651457
21,62.064453125,0.04582666139626374,-3.693706e-05,1683190782.3302028
22,62.1533203125,0.04563719657576239,-0.00012920497,1683191121.029923
23,62.7109375,0.045992044417889955,-0.00015829041,1683191142.93953
24,62.86328125,0.045705835183078615,-4.3414773e-05,1683191165.1196501
25,63.498046875,0.045635636693231035,-0.00017220849,1683191186.696369
26,62.638671875,0.045934448829056174,-0.00010312209,1683191207.593308
27,64.3857421875,0.04568905685344382,-0.00014999369,1683191229.765557
28,63.740234375,0.04570116470569073,-6.157699e-05,1683191253.051167
29,64.447265625,0.04554678365216372,-0.00016688454,1683191275.65051
30,64.6279296875,0.04537151177872105,-7.261762e-05,1683191299.1779358
31,65.7880859375,0.04540287192150704,-4.40664e-05,1683191320.2170691
32,65.8896484375,0.04526708997050617,-2.6853293e-05,1683191343.9977732
33,66.044921875,0.04526712157964155,-0.00018589506,1683191365.703146
34,66.0478515625,0.04553635410805642,-4.1820906e-05,1683191386.715208
35,66.0439453125,0.04519362599582649,-7.248191e-05,1683191407.234231
36,66.771484375,0.04502484604001737,-8.328666e-05,1683191428.405965
37,66.36328125,0.04486826797362248,-8.12091e-05,1683191450.0234811
38,66.650390625,0.04499585099242134,-8.017362e-05,1683191473.272931
39,66.384765625,0.04518845375174045,-4.2832464e-05,1683191497.119401
40,67.1083984375,0.04499149738534117,-3.0197709e-05,1683191518.488469
41,66.4345703125,0.04515271767974463,-4.0951312e-05,1683191592.2976818
42,66.306640625,0.04531023172409428,-0.000113178874,1683191615.671009
43,66.8232421875,0.0451039994114924,-0.0001463443,1683191637.423264
44,66.7548828125,0.04493770256338893,-2.9160636e-05,1683191658.1966121
45,67.5986328125,0.04480318824630328,-4.0724604e-05,1683191680.1234
46,67.2958984375,0.04488623324641242,-6.907346e-05,1683191701.471751
47,67.73828125,0.044836110030617125,-2.8002138e-05,1683191722.0926049
48,67.3330078125,0.044992746341193456,-3.852229e-05,1683191746.2043068
49,67.2802734375,0.0449212079235889,-1.8555376e-05,1683191768.1877959
50,68.146484375,0.044731885291875925,-3.0683546e-05,1683191789.975335
51,67.0888671875,0.045074270371641564,-3.8950355e-05,1683191812.225646
52,67.97265625,0.04473662178391258,-2.0065756e-05,1683191836.606823
53,67.794921875,0.044807533425261795,-2.7768832e-05,1683191859.010188
54,68.3544921875,0.04467182066697215,-0.0002117356,1683191881.837756
55,67.908203125,0.04474022538110117,-4.9681646e-05,1683191903.653676
56,67.46484375,0.044916264442912544,-0.00011239315,1683191926.17777
57,67.76953125,0.044751827007338846,-6.315565e-05,1683191949.279179
58,68.3974609375,0.04459895680532312,-0.00011292986,1683191971.594211
59,68.4150390625,0.04471910591835052,-0.0001005658,1683191993.883583
60,68.2705078125,0.04468028170979274,-4.130478e-05,1683192017.906844
61,68.103515625,0.044485702927986315,-5.9419872e-05,1683192100.3070562
62,68.12890625,0.04460086094784156,-9.326711e-06,1683192129.217021
63,68.998046875,0.0443514926327105,-9.2958064e-05,1683192156.629187
64,68.5703125,0.044669742915434865,6.5781483e-06,1683192187.34902
65,68.59375,0.0446731905296965,-9.046781e-05,1683192212.593339
66,67.96484375,0.04478217340894194,-1.4014348e-05,1683192234.7731671
67,68.2197265625,0.044664046064965345,-3.9910883e-05,1683192256.1868238
68,68.1201171875,0.04488148988867878,-7.4424686e-05,1683192278.4161432
69,68.4951171875,0.04474170923429567,-2.0233067e-05,1683192304.043498
70,68.2548828125,0.04481909254241912,-5.0012586e-05,1683192327.5224562
71,68.52734375,0.04455388086624973,-8.29147e-05,1683192351.383692
72,68.48046875,0.04470272443417034,-2.4086281e-05,1683192376.764172
73,68.544921875,0.044621995746494184,-5.0768045e-05,1683192402.205042
74,68.5673828125,0.04453523003862034,-0.0002629965,1683192428.759794
75,69.216796875,0.04450190270694001,-5.077648e-05,1683192454.8167691
76,68.267578125,0.04475842685186286,-5.688973e-05,1683192478.8276742
77,68.806640625,0.04447145900388613,-4.430625e-05,1683192504.184784
78,69.091796875,0.04447395757535488,-3.4770073e-05,1683192526.884821
79,68.775390625,0.044724877391864884,-0.00010128367,1683192549.252918
80,68.400390625,0.04456941471540167,-0.00011952926,1683192570.7770119
81,68.9599609375,0.044689280705008494,-2.5078636e-05,1683192668.125278
82,67.9501953125,0.044892153800691906,-9.4620045e-05,1683192709.979666
83,68.4833984375,0.04461865898036591,-9.239519e-05,1683192765.073527
84,68.64453125,0.044626844759355216,-0.00011235259,1683192816.398329
85,69.6455078125,0.04423787347526183,-2.646877e-05,1683192861.3305678
86,68.6806640625,0.04470135222531871,-1.05982945e-05,1683192906.412216
87,68.4599609375,0.04480315561258433,-2.2566857e-05,1683192947.6457238
88,68.583984375,0.0446338494912929,-8.7206485e-05,1683192986.839925
89,69.52734375,0.0443706669922722,-0.00013179211,1683193028.684733
90,68.8828125,0.04458483384164151,-5.9221482e-05,1683193068.940555
91,68.7080078125,0.04463231276755921,-3.7896098e-05,1683193109.8810382
92,68.359375,0.044681919378458085,-4.4081986e-05,1683193145.234886
93,68.51171875,0.04460083158464479,-3.6708534e-05,1683193179.130826
94,68.3935546875,0.04466479756604538,-0.00022176122,1683193213.348595
95,68.2177734375,0.04474872888597528,1.6750098e-05,1683193249.5533671
96,68.732421875,0.04461003607174036,-2.6271166e-05,1683193287.135424
97,68.7705078125,0.04463157371871704,-0.00011891585,1683193326.804126
98,69.474609375,0.04439717191357085,-2.320347e-05,1683193366.271123
99,68.7978515625,0.04451319160335357,-8.1854945e-05,1683193406.092167
100,68.9384765625,0.04447624544080713,-4.2107644e-05,1683193454.554112
101,69.326171875,0.04423471167206307,-6.762397e-05,1683193596.63264
102,68.9384765625,0.04448786484280949,-3.56915e-05,1683193636.2590919
103,68.865234375,0.04444486871829677,-0.00017663349,1683193676.9292119
104,69.03515625,0.04452434051204264,-0.0001091558,1683193716.6976588
105,68.48046875,0.04476322178930222,-7.649115e-05,1683193761.079905
106,68.3046875,0.044626827212120496,-0.00014362273,1683193809.4279191
107,68.7763671875,0.04458259161607192,-1.6104445e-05,1683193854.02365
108,69.041015625,0.04433059812211915,-0.00023848975,1683193893.617517
109,69.2890625,0.044407795914380474,-4.3533506e-05,1683193932.530546
110,68.6962890625,0.04455486079804001,-5.452949e-05,1683193971.976164
111,68.4521484375,0.04460955647712018,-5.688913e-05,1683194008.36484
112,68.8359375,0.04462550187698529,3.6818396e-06,1683194045.5947578
113,68.9912109375,0.04432231935442828,-1.1018962e-05,1683194084.3055282
114,69.5380859375,0.04420951104614153,-3.699243e-05,1683194120.868234
115,68.5888671875,0.04460131180515872,-3.336883e-05,1683194157.1583722
116,68.564453125,0.04461097964175809,-5.0984858e-05,1683194193.4143062
117,69.171875,0.04455028749922803,-8.454785e-06,1683194233.7781491
118,68.46484375,0.04474582996733633,-1.4559984e-05,1683194272.817726
119,69.0224609375,0.04447228700876085,-8.1039965e-05,1683194314.336587
120,69.1240234375,0.04429910466302598,-0.00014449572,1683194354.761343
121,69.2490234375,0.044352859353520985,-1.2933165e-05,1683194847.2118368
122,69.4697265625,0.04414978595478853,-7.5308715e-05,1683194884.819384
123,68.9921875,0.04442969406636036,-2.121389e-05,1683194924.008793
124,68.9560546875,0.044506701593740775,-7.0515002e-06,1683194962.172991
125,68.5888671875,0.04477785166247367,-9.890227e-05,1683195000.079516
126,69.1328125,0.04431251126735769,-7.443643e-05,1683195038.821425
127,69.0419921875,0.04441903319013792,-9.285567e-05,1683195085.6191978
128,69.2734375,0.044454518982999125,-8.559363e-05,1683195131.378768
129,68.6728515625,0.044705490005199244,-2.9491097e-05,1683195173.820499
130,69.4931640625,0.04425008969282987,6.0018747e-06,1683195213.783726
131,68.681640625,0.04469845851531866,-5.63539e-05,1683195252.576715
132,68.548828125,0.04451069286505929,-2.9657653e-05,1683195297.649813
133,69.23046875,0.044408619488788256,-2.0473031e-05,1683195336.147306
134,69.232421875,0.04431840907287918,-4.6639143e-05,1683195375.488051
135,68.689453125,0.04474708695315201,-0.00010178471,1683195411.914419
136,68.4365234375,0.044735202208894084,-5.8176694e-05,1683195512.056353
137,68.9521484375,0.04441956010646213,-8.578585e-05,1683195549.5444841
138,69.4404296875,0.04427927129517535,-0.00013089029,1683195593.668278
139,69.4716796875,0.044423473053775156,-0.00010461498,1683195638.585342
140,69.1171875,0.04458051620367891,-3.816597e-05,1683195682.9031029
141,69.3955078125,0.04432744671575786,-5.0911785e-05,1683195818.575117
142,69.564453125,0.04421280682002902,-2.5645615e-05,1683195861.856203
143,69.0458984375,0.04453973917064777,-1.9339279e-05,1683195903.338486
144,68.46875,0.044806237681989394,-1.8850133e-05,1683195943.657509
145,69.6650390625,0.04416983235292565,-2.8309762e-05,1683195984.913804
146,69.0126953125,0.044547930895027704,-0.00012198958,1683196031.25799
147,69.46484375,0.04437565257092811,-6.807265e-05,1683196078.574271
148,69.1416015625,0.04441564361478059,-5.7456646e-06,1683196122.3680289
149,69.6044921875,0.044213378695219074,-0.000106396285,1683196166.005559
150,70.0361328125,0.044116935337859944,-5.303026e-07,1683196218.0890481
151,69.8232421875,0.044024557825927436,-2.2309601e-05,1683196259.2129521
152,69.4443359375,0.04435576380850478,-0.00017890996,1683196294.069485
153,68.818359375,0.044514456786092095,-0.00013594146,1683196327.8238442
154,69.2216796875,0.04427781058570271,-3.415656e-05,1683196365.616144
155,69.642578125,0.04404747053757084,-9.441651e-05,1683196410.2148428
156,69.6103515625,0.04422682255535775,-0.000115549854,1683196458.458368
157,69.326171875,0.04429179987437724,-6.554001e-05,1683196500.4478028
158,68.7578125,0.044365939077078226,-0.00010052576,1683196538.11283
159,69.0693359375,0.044472503334430515,-1.2156219e-05,1683196581.279902
160,69.107421875,0.044419759119182375,-0.0001167148,1683196618.7470562
161,69.408203125,0.04433292212942171,-8.492201e-05,1683196764.911927
162,69.283203125,0.04435542816009688,2.7413367e-05,1683196798.813547
163,69.1650390625,0.04446323026390893,-4.4532208e-05,1683196832.9119081
164,69.6748046875,0.04429409160741749,-0.00018673323,1683196868.979769
165,68.8310546875,0.044453478012633336,-1.21766625e-05,1683196911.491086
166,69.2666015625,0.04431945225041617,-9.0841655e-05,1683196955.521091
167,68.8740234375,0.04437001712866336,-2.2041917e-05,1683196990.611153
168,69.265625,0.044116155432211875,-7.72683e-05,1683197027.1822588
169,69.2109375,0.044282929882774574,-1.6602904e-05,1683197070.2530591
170,68.9384765625,0.044244403925306285,-3.1445263e-05,1683197110.497944
171,69.5791015625,0.044163688595685854,-6.1144565e-05,1683197148.639637
172,69.939453125,0.04403466306555866,-7.676342e-05,1683197189.3971798
173,70.0126953125,0.04396774997435257,-0.00016693267,1683197241.362197
174,68.8984375,0.044383729935774385,-8.532525e-06,1683197278.485898
175,69.4423828125,0.044106252196044804,-8.8737754e-05,1683197316.4700658
176,70.1240234375,0.04392880768597987,-2.7184098e-05,1683197353.067482
177,68.8095703125,0.044448125271545756,-0.00014614999,1683197389.9288309
178,69.408203125,0.044191789492002545,-0.000102133665,1683197427.150501
179,69.443359375,0.04418030369464501,-0.00012987261,1683197467.489621
180,68.953125,0.04459272209111821,-3.5390716e-05,1683197505.896559
181,68.8837890625,0.04433990868247531,-0.000109795576,1683197644.856456
182,69.109375,0.04427359230404214,-3.2657204e-05,1683197685.511141
183,69.87890625,0.044031424360166736,-5.4019456e-05,1683197723.787256
184,69.14453125,0.04426251962734785,-1.9323945e-05,1683197762.81249
185,69.1240234375,0.044280537064239116,-8.981796e-05,1683197803.4184058
186,69.62890625,0.04421390877974924,-7.3932446e-05,1683197843.0048928
187,69.57421875,0.04422018997820301,-4.0336592e-05,1683197880.835082
188,68.943359375,0.04457019543509514,-0.000162137,1683197922.9610581
189,69.1943359375,0.04434129955685591,7.1707364e-06,1683197962.282806
190,68.962890625,0.04440542162156579,-4.9021124e-05,1683198000.5017412
191,70.1533203125,0.044049426150006774,-0.00010129361,1683198038.866424
192,70.294921875,0.04395081825433947,-4.5604083e-05,1683198075.632343
193,69.7548828125,0.04410563858327371,-7.554179e-05,1683198120.468579
194,70.162109375,0.043956278951086905,-9.5032156e-05,1683198170.8534322
195,69.1005859375,0.04446860174056505,-0.000116898,1683198214.1553762
196,69.67578125,0.044085098577356666,-7.50352e-05,1683198252.063872
197,69.6123046875,0.04422207283021697,-9.402483e-05,1683198288.19315
198,69.67578125,0.044104620374910475,-0.00019306976,1683198323.0479841
199,69.94140625,0.044144075631596336,-6.1179526e-05,1683198362.442262
200,70.58203125,0.043859189636565,-7.844668e-05,1683198403.172863
201,70.2314453125,0.0439630352738349,-0.000120676275,1683198536.1130471
202,69.0859375,0.044514511974373894,-4.3430446e-05,1683198579.8036978
203,69.6923828125,0.04421010779609383,-7.6528886e-05,1683198615.69044
204,69.27734375,0.044513211949145357,-0.00010554622,1683198650.988286
205,69.8310546875,0.04402926067396312,-0.00014712657,1683198685.111789
206,69.9921875,0.04405828593033645,-0.00016060025,1683198727.241769
207,70.45703125,0.04383270171793936,-2.1010874e-05,1683198768.54323
208,70.29296875,0.04399603397045209,-6.120425e-05,1683198804.8053272
209,70.052734375,0.04399812908774391,-6.693742e-05,1683198841.65035
210,69.4345703125,0.04422969712165617,-2.3981036e-05,1683198879.489544
211,70.3681640625,0.0438153175049721,-7.511673e-05,1683198916.784811
212,70.0263671875,0.04392589358463535,-5.4244516e-05,1683198954.001845
213,69.6240234375,0.0441140038313325,-9.0969326e-05,1683198991.104765
214,69.513671875,0.04422268488135465,-0.00013933583,1683199027.759231
215,70.927734375,0.04368844937380628,-0.00012498575,1683199064.3954828
216,70.2958984375,0.043906085850685665,-3.2738924e-05,1683199105.1823921
217,70.2158203125,0.04382992213600632,-7.459585e-05,1683199148.2158668
218,69.7958984375,0.043989973375927915,-3.12227e-05,1683199185.170244
219,70.541015625,0.04373817876531363,-8.085906e-05,1683199223.708386
220,70.48046875,0.043772253120527294,-0.00012676089,1683199262.616321
221,70.130859375,0.04406482723269368,-2.7942107e-05,1683199390.764976
222,69.23828125,0.044305677993080494,-0.00015897912,1683199428.727505
223,70.1416015625,0.04392073229563441,3.1390111e-06,1683199465.241494
224,70.5166015625,0.04376345396116249,-5.054593e-06,1683199500.447011
225,70.0732421875,0.043942649084609,-7.441056e-05,1683199535.2659578
226,70.13671875,0.04402184906210851,-0.00013582283,1683199571.320431
227,70.1787109375,0.04404241010985104,-0.00018388078,1683199608.31472
228,69.31640625,0.04433019720873051,-8.871134e-05,1683199645.808447
229,70.091796875,0.0438576760938544,-2.9431762e-05,1683199683.870228
230,70.767578125,0.04376262707151393,-0.00010276386,1683199721.202928
231,70.90625,0.0436770919578371,-5.8890524e-05,1683199759.708875
232,70.0927734375,0.0439676193497399,-1.1782051e-06,1683199796.983158
233,70.7099609375,0.043788120238363835,-7.9704776e-05,1683199833.264668
234,69.732421875,0.044151087828176096,-3.6943045e-05,1683199869.898299
235,70.7119140625,0.04359979855112486,-9.2079965e-05,1683199904.2784152
236,70.39453125,0.043775457826710225,-6.870157e-05,1683199938.760125
237,70.8349609375,0.043660712566241905,-3.3882916e-05,1683199973.8535419
238,70.1025390625,0.043843297348185734,-4.90658e-05,1683200016.431081
239,70.0947265625,0.04393417697624833,-0.00010256262,1683200060.941865
240,70.455078125,0.043711848484785265,-0.00013281552,1683200096.9060428
241,70.4453125,0.043854612505429914,-1.2414186e-05,1683201300.5752661
242,70.3310546875,0.04381481768057928,-9.101371e-05,1683201337.48149
243,70.328125,0.04371686372494058,-5.1691088e-05,1683201664.4870322
244,70.6552734375,0.043760933330303176,-5.715585e-05,1683201701.688421
245,70.3984375,0.043830583378044435,-0.00018112254,1683201737.3914182
246,70.365234375,0.04398377283786069,-1.88694e-05,1683201772.570956
247,71.013671875,0.043563721784451934,-0.00015318613,1683201807.503812
248,70.1611328125,0.04392219943646741,-3.132963e-05,1683201843.38866
249,70.4541015625,0.04383413337417949,-9.688735e-06,1683201878.26113
250,70.609375,0.04366774539691443,-3.8330407e-05,1683201912.054521
251,69.767578125,0.04410188089359915,-1.4785558e-05,1683201947.2004921
252,70.3759765625,0.04385575159351947,-0.0001169599,1683201983.2926369
253,70.40625,0.04380942252925471,-3.265944e-05,1683202019.56674
254,70.7666015625,0.043554631795399576,-0.000118636104,1683202054.933548
255,70.29296875,0.04386090193157868,-8.372423e-05,1683202089.611815
256,70.2626953125,0.043837872340420796,-6.365038e-05,1683202123.051368
257,70.470703125,0.04371720933566517,-0.00016068917,1683202156.334172
258,70.8115234375,0.04353406092152024,-9.6900134e-05,1683202190.626364
259,70.009765625,0.043921961178302396,-1.8981338e-05,1683202223.998772
260,70.71484375,0.043582623917311145,-9.704333e-05,1683202264.093473
261,69.982421875,0.043854051754735335,-4.6878224e-05,1683202419.432825
262,70.294921875,0.043820725307498434,-9.8279896e-05,1683202460.798395
263,70.939453125,0.04357593642065038,-0.00012981672,1683202500.824372
264,70.1513671875,0.04399141400031771,-4.9874547e-05,1683202538.8153899
265,70.251953125,0.043961282082747244,-5.5558205e-05,1683202574.2363389
266,71.05078125,0.0436387699237963,-9.8392675e-06,1683202609.134568
267,70.0078125,0.0440577482016548,-0.00014454938,1683202644.952127
268,70.6328125,0.04366535648290619,2.1903546e-05,1683202681.072223
269,70.8564453125,0.04353636379639128,-7.248735e-05,1683202720.096978
270,70.3564453125,0.04379080405059184,-9.459233e-05,1683202756.259243
271,70.681640625,0.04367811134141669,-8.156263e-05,1683202793.30673
272,70.5927734375,0.04361126712931645,-7.1098744e-05,1683202834.0668302
273,70.7900390625,0.04368972823177465,-0.00010135442,1683202871.403853
274,70.6845703125,0.043616348122828795,-3.2257078e-05,1683202909.805888
275,70.2138671875,0.04386507675800773,-9.2236725e-05,1683202946.073025
276,70.330078125,0.04381601601294294,1.4140374e-05,1683202981.198605
277,70.8359375,0.04360030015448092,-4.49691e-05,1683203017.0264142
278,70.1513671875,0.043805758371938175,-7.323634e-05,1683203054.16695
279,70.806640625,0.04379334598926393,-1.41224255e-05,1683203092.5062962
280,70.8212890625,0.04364228109757138,-0.00015169216,1683203134.831208
0,50.8212890625,0.04609346272940609,-2.6310445e-05,1683217851.058798
1,50.16796875,0.04566334431735335,-2.5797397e-05,1683217895.054316
2,51.28125,0.045946764693545986,-1.6108246e-05,1683217908.2358458
3,50.7607421875,0.04600484645583542,-1.4590562e-05,1683217921.8967638
4,50.7509765625,0.04607020137101245,-1.8417417e-05,1683217934.871221
5,50.9658203125,0.04589398073807942,-2.3769171e-05,1683217948.1069162
6,49.4765625,0.04596641743793168,-1.354313e-05,1683217961.5470772
7,51.9736328125,0.04605238211626553,-3.747842e-05,1683217974.7575371
8,51.5712890625,0.04596307639839802,-3.4962537e-05,1683217987.919283
9,52.240234375,0.046042225052062555,-5.585521e-05,1683218001.1592278
10,51.0888671875,0.04565856139829179,-6.340057e-06,1683218014.50939
11,51.6494140625,0.04595406040133765,-1.4228598e-05,1683218027.921878
12,50.8505859375,0.04600209592888174,-2.8834194e-05,1683218041.3979468
13,51.6572265625,0.04610816646529958,-3.6223948e-05,1683218054.712738
14,52.8076171875,0.04588133153084474,-4.4905646e-05,1683218068.608862
15,51.7509765625,0.04597504938048908,-3.0789808e-05,1683218081.966144
16,52.015625,0.04589154883253262,-2.5618554e-05,1683218095.430825
17,51.41796875,0.04591542692811199,-3.122328e-05,1683218108.9881768
18,51.9560546875,0.04586616159247971,-5.2142383e-05,1683218122.103722
19,52.302734375,0.0460227332008281,-5.6033045e-05,1683218135.928143
20,52.1015625,0.04614259653106227,-3.1778363e-05,1683218149.797301
21,51.36328125,0.04580130752643454,-3.8589118e-05,1683218195.870859
22,52.181640625,0.045462105845021694,-3.732967e-05,1683218209.800509
23,52.443359375,0.046010514700740725,-2.0002066e-05,1683218223.659641
24,52.3330078125,0.04589338495548995,-8.176237e-06,1683218237.190343
25,52.3896484375,0.04571710656494084,-1.9919578e-05,1683218250.6590998
26,54.234375,0.045956310151487614,-5.0350907e-05,1683218264.336941
27,52.77734375,0.046098574915363566,-2.9761224e-05,1683218278.765173
28,53.7900390625,0.04590841804296842,-2.5791287e-05,1683218292.621598
29,53.7080078125,0.04589369115012605,-3.1914948e-05,1683218306.405014
30,53.466796875,0.046124238210745114,-3.8860402e-05,1683218319.9020102
31,53.22265625,0.04612353967408425,-6.544626e-05,1683218333.6913779
32,54.9453125,0.045954104832855225,-2.2543838e-05,1683218347.336298
33,53.80078125,0.04583581046230441,-1.1563272e-05,1683218361.256039
34,53.6376953125,0.04574221682054133,-3.0769144e-05,1683218375.389667
35,55.29296875,0.045769417758035516,-9.360135e-06,1683218389.453278
