cur_batch,avg_ep_rewards,avg_ep_error,avg_actor_loss
0,37.0498046875,0.04594272457478102,-0.0006166495
1,37.890625,0.04617651617595933,-0.00040121414
2,38.763671875,0.046292633262690466,-0.00047419802
3,40.1142578125,0.04681659385657966,-0.00029396563
4,41.0703125,0.04709267433875111,-0.00033445138
5,42.7177734375,0.0473459890955905,-0.00016553552
6,42.4609375,0.047350884571405134,-0.00019940632
7,43.142578125,0.04750998684206523,-2.4709345e-05
8,43.8388671875,0.047529568141721365,-3.839487e-05
9,44.025390625,0.047446501788694646,-0.00010730233
10,43.6259765625,0.047487386496364664,-0.00023311698
11,44.244140625,0.047711487479338247,-0.00010998524
12,44.2294921875,0.04744519534323244,-3.2601205e-05
13,45.1142578125,0.04755474111341307,-6.882298e-05
14,45.8544921875,0.04753295043380519,-2.960398e-05
15,45.3486328125,0.04740545128238852,-0.00011316497
16,45.8759765625,0.04771413774194912,-0.00013230239
17,45.9951171875,0.04762539444819741,-3.4924604e-05
18,47.2861328125,0.047498742530324684,-0.00010380852
19,47.2685546875,0.047350995666220225,-8.8664696e-05
20,47.3837890625,0.0474981384626543,-0.00022513676
21,47.458984375,0.0474228743101381,-0.000108247645
22,47.9345703125,0.04728870750067815,-0.00020124977
23,48.337890625,0.047336577640778796,-0.00015867455
24,49.3388671875,0.047064892275583,-0.00019181387
25,48.8876953125,0.04696807563075468,-5.60061e-05
26,49.3232421875,0.04693948795976416,-1.3461948e-05
27,48.498046875,0.04687751876537405,-4.026312e-05
28,49.2841796875,0.046922694585175694,-5.251212e-05
29,49.349609375,0.04711108076561765,-2.2156917e-05
30,48.8017578125,0.046953855341421276,-5.40095e-05
31,49.48828125,0.04677774786995684,-4.3339536e-05
32,49.0361328125,0.046882328385798644,-8.356098e-05
33,51.1533203125,0.04680648944773884,-5.5181405e-05
34,49.6474609375,0.04715795145153045,-0.00010357879
35,50.236328125,0.0471537413178493,-0.0001802967
36,49.7646484375,0.04684343610841892,-8.273992e-05
37,50.451171875,0.046947926129822876,-5.107209e-05
38,50.6123046875,0.04686859478500814,-6.432046e-05
39,50.7548828125,0.04672382789829896,-0.00017777237
40,51.47265625,0.04680937969628582,-0.00020938569
41,51.384765625,0.046862869539338874,-9.8129116e-05
42,52.6826171875,0.046914678815352495,-6.822318e-05
43,52.4013671875,0.046947096052003645,-2.622518e-05
44,53.1337890625,0.04695253538479535,-7.58442e-05
45,53.6533203125,0.04675003660731955,-5.0054776e-05
46,52.8759765625,0.04673280757988625,-5.1789433e-05
47,52.5927734375,0.04680973277710554,-0.0001274467
48,53.951171875,0.04670054025707845,-2.915925e-05
49,53.859375,0.04685230270873521,-4.382616e-05
50,54.203125,0.0467368480807161,-9.5889256e-05
51,54.7900390625,0.046623249361403975,-0.000116931435
52,55.103515625,0.04640699312028461,-3.3526194e-05
53,55.2568359375,0.046706316695683675,-6.790435e-05
54,55.0830078125,0.04663771374838216,-2.2199922e-05
55,55.064453125,0.04657116974144879,-1.8234043e-05
56,55.9619140625,0.04690635897714944,-6.532816e-05
57,56.486328125,0.04660799863412964,-3.896004e-05
58,56.4697265625,0.046571343898175174,-5.2735268e-05
