cur_batch,avg_ep_rewards,avg_ep_error,avg_actor_loss
0,48.703,0.047436275267755894,-5.1534134e-05
1,49.434,0.04756368878495286,-2.85459e-05
2,49.174,0.047432483323260825,-3.053467e-05
3,49.854,0.04754167446551712,-2.0906891e-05
4,50.721,0.04776431470635044,-1.7897491e-05
5,49.289,0.04771249644534601,-2.150505e-05
6,49.594,0.04745898351737728,-2.5550824e-05
7,49.857,0.04744991007899422,-1.9172487e-05
8,50.157,0.04742270666423593,-1.7156195e-05
9,50.002,0.04747818103598729,-1.919136e-05
10,50.903,0.04749129056143325,-2.3049835e-05
11,50.122,0.04768536103089488,-3.405696e-05
12,50.148,0.047728776764822796,-2.017466e-05
13,49.652,0.04742132124484751,-4.402271e-05
14,50.166,0.04776015186694707,-1.236029e-05
15,50.978,0.047552558108454886,-3.1156844e-05
16,50.505,0.047689590139102664,-2.6495942e-05
17,50.986,0.04745378926548141,-2.3529938e-05
18,51.377,0.04747104267969172,-4.428528e-05
19,50.876,0.04767475888027078,-7.906921e-05
20,51.158,0.04758153522692922,-4.1375453e-05
21,52.005,0.04758220059660435,-3.9116563e-05
22,51.292,0.04766501903764818,-0.000105734645
23,52.474,0.047671615106042196,-3.5094283e-05
24,52.945,0.04743955000958321,-4.33346e-05
25,52.409,0.04762187804491734,-0.00014101356
26,52.933,0.04747893728003004,-1.7626571e-05
27,53.842,0.047674026286480285,-7.245903e-05
28,53.1,0.047558661006747376,-0.00025186912
29,53.997,0.0474549510274238,-1.0799011e-05
30,53.846,0.04747107665270702,-4.1950316e-05
31,55.219,0.04738862348584835,-8.0526064e-05
32,54.258,0.04736889034041343,-0.000102874335
33,54.894,0.04736396350532988,-0.00010083687
34,55.639,0.04724756046809506,-0.000121045414
35,56.206,0.047324481635196765,-0.00010780672
36,55.437,0.04736622803423743,-8.022135e-05
37,55.569,0.047311142296976076,-3.8353268e-05
38,57.048,0.047195954541721645,-4.886518e-05
39,56.926,0.04731093797248372,-6.605021e-05
40,56.604,0.04710351617026561,-0.00010328511
41,58.449,0.04710818431792933,-0.00012777878
42,57.915,0.04718137574480626,-7.895299e-05
43,58.619,0.047007077531936385,-5.9220736e-05
44,58.984,0.046762324482484345,-0.00012823107
45,58.485,0.0469259301314785,-4.6396664e-05
46,59.203,0.04708638872673564,-3.7822127e-05
47,59.273,0.04690242814877564,-2.1208027e-05
48,59.44,0.04694239740550036,-3.49981e-05
49,59.124,0.04691055625855687,-6.594404e-05
50,60.244,0.04688552498618254,-7.060641e-05
51,59.86,0.04693352901864703,-6.930661e-05
52,60.691,0.046737415941594536,-0.000105124454
53,59.946,0.046953092236355756,-2.6602545e-05
54,59.887,0.04679628231963539,-4.1497336e-05
55,61.031,0.04663853182822112,-7.152189e-05
56,60.261,0.04675563723009713,-1.6996575e-05
57,60.975,0.046512432234337465,-1.630983e-05
58,61.108,0.0465030544652705,-1.2095261e-05
59,62.526,0.04644512069574619,-3.6792528e-05
60,60.454,0.04667025452421537,-5.638397e-06
61,60.874,0.04659582956776565,-2.442582e-05
62,62.116,0.04645758677301416,-6.3272695e-05
63,61.627,0.04656083552347036,7.358782e-07
64,62.419,0.046246865591628404,-3.9424653e-05
65,62.195,0.04633597256237206,-3.223634e-05
66,62.056,0.0462717788134461,-9.607933e-06
67,61.357,0.04652470556716041,-1.0733826e-05
68,61.544,0.046244240132481164,-1.555945e-05
69,61.643,0.04656382751890737,-1.8166847e-05
70,62.826,0.04626018474457039,-6.905716e-06
71,62.684,0.04621497733842275,-3.3127897e-05
72,62.491,0.04607992360051566,-5.541574e-05
73,61.432,0.04634179683433213,-1.6673705e-05
74,62.999,0.046083517936847736,-1.4075507e-05
75,62.502,0.046219638314446455,-3.879896e-05
76,63.839,0.04589654201168316,-3.1969474e-05
77,64.38,0.04598877814253579,-5.8800913e-05
78,63.17,0.04612868462389356,-8.132637e-06
79,63.297,0.04607548805871057,-1.7856964e-05
80,63.527,0.04602869370134789,-8.195289e-06
81,62.83,0.04622836221748234,-9.382493e-06
82,62.9,0.046128118619921235,-1.3239483e-05
83,62.707,0.04622515227056517,-5.915207e-06
84,63.944,0.046117295777317734,-5.3972776e-06
85,63.216,0.04586195686606405,-4.5679826e-05
86,63.455,0.04607081137392889,-2.6193879e-05
87,63.644,0.04586086222663761,5.7529355e-06
88,63.266,0.046105110145271286,-3.4053344e-06
89,63.498,0.04593334715983567,-4.498005e-05
90,63.446,0.046045788489774475,-1.7232032e-05
91,64.45,0.04573814261990083,-0.00010732305
92,64.699,0.04586722661854323,-4.1842804e-06
93,64.443,0.04545241846894736,-9.222416e-05
94,63.967,0.04578475943128132,1.0190338e-05
95,65.569,0.04524282460324718,-3.483255e-05
96,64.789,0.04572242430443158,-2.7405942e-05
97,64.287,0.04574977952952983,-1.7804526e-06
98,64.143,0.045727438772544704,-2.2791633e-05
99,64.634,0.045647040138835936,-3.8286023e-05
100,64.484,0.04565138010251262,-8.499932e-06
101,64.81,0.04540694928378509,-2.5550844e-05
102,64.565,0.045552931307055684,-6.0121976e-05
103,65.451,0.04562532632668729,-9.596649e-06
104,64.351,0.04565413372394327,-3.3955002e-05
105,65.908,0.04516834902689003,-6.5580185e-05
106,65.336,0.045135101655823275,-1.5305466e-05
107,65.292,0.045379478653504335,-4.9563714e-06
108,65.261,0.04541492371937596,-1.2836403e-05
109,65.421,0.04529788611411361,-1.3934843e-05
110,64.917,0.04568617083199321,-1.34282645e-05
111,65.438,0.04551891397035848,-4.726342e-05
112,66.225,0.04516556725978451,2.0971224e-06
113,65.517,0.04519677560217764,-2.7580872e-06
114,65.336,0.045249702180129046,-1.924131e-05
115,65.297,0.045249905487078,-2.3976874e-05
116,66.185,0.045199471900709026,-2.9818268e-06
117,65.608,0.04546142518920101,-2.8265456e-05
118,66.302,0.045186899490286654,-1.958699e-05
119,66.277,0.04520584322883746,-3.3487857e-05
120,66.21,0.04529191724749768,-3.898178e-05
121,66.029,0.04527121217118902,-4.187374e-05
122,65.656,0.045285036829505486,-6.609903e-05
123,66.745,0.04504406577192175,-9.540579e-05
124,66.174,0.045411111838588744,-9.735035e-06
125,66.181,0.045134698948727535,-3.412668e-05
126,66.285,0.04497728304221508,-1.292901e-05
127,66.438,0.04496408255977039,-2.7057924e-05
128,65.918,0.04522598627304672,-2.1002958e-05
129,65.572,0.04523698633986488,-5.730609e-06
130,66.051,0.04528741222143987,-3.1776322e-05
131,66.456,0.04498645767120446,-1.1792758e-05
132,65.946,0.04528992557964519,1.1785431e-06
133,65.863,0.04527296490934472,-2.124593e-05
134,66.732,0.044800403637421354,6.2008976e-06
135,66.166,0.04511158873131318,-1.7797509e-05
136,65.931,0.045361749883124,-2.6386415e-06
137,65.808,0.045173746887948577,-1.44096975e-05
