cur_epoch,network_rewards_each_epoch,network_error_each_epoch
1,49.1,0.5597138481730953
2,49.89714285714286,0.5694798813627817
2,49.89714285714286,0.5694798813627817
3,51.77142857142857,0.5770251445931204
3,51.77142857142857,0.5770251445931204
4,54.01,0.5584287907027308
5,59.13142857142857,0.5334866227717288
4,54.01,0.5584287907027308
6,60.61142857142857,0.5180739616479575
5,59.13142857142857,0.5334866227717288
7,62.42285714285714,0.5209975406062722
8,64.56428571428572,0.5099942119376577
6,60.61142857142857,0.5180739616479575
9,64.12142857142857,0.5287696125979603
10,64.95571428571428,0.520371976733083
7,62.42285714285714,0.5209975406062722
11,65.22428571428571,0.48479700599966485
8,64.56428571428572,0.5099942119376577
12,65.04428571428572,0.5115036400270607
13,66.45428571428572,0.47082978670284575
9,64.12142857142857,0.5287696125979603
14,66.94142857142857,0.4928231842781944
15,66.12428571428572,0.4802341842477653
10,64.95571428571428,0.520371976733083
16,65.25142857142858,0.47186072956430297
17,66.10142857142857,0.48629754596028657
11,65.22428571428571,0.48479700599966485
18,65.41714285714286,0.4711561859972747
12,65.04428571428572,0.5115036400270607
19,66.02285714285715,0.4729318764544888
20,67.58,0.46687961127957966
13,66.45428571428572,0.47082978670284575
21,65.92428571428572,0.48631262965394284
22,67.90142857142857,0.4667652439962893
14,66.94142857142857,0.4928231842781944
23,67.41,0.4627983428259538
24,67.57714285714286,0.4658344154567229
15,66.12428571428572,0.4802341842477653
25,67.18428571428572,0.48608646905009195
16,65.25142857142858,0.47186072956430297
26,67.36142857142858,0.48274207963662646
27,66.75714285714285,0.48205494285405803
17,66.10142857142857,0.48629754596028657
28,68.07857142857142,0.47201841578443754
29,67.57571428571428,0.4508200852570092
18,65.41714285714286,0.4711561859972747
30,67.19571428571429,0.4664240584836523
31,67.60428571428571,0.4710201415660831
19,66.02285714285715,0.4729318764544888
32,66.93857142857142,0.46498268252025454
20,67.58,0.46687961127957966
33,68.56,0.4684592200142148
34,69.02714285714286,0.4566123803503501
21,65.92428571428572,0.48631262965394284
35,68.07142857142857,0.45095913333881044
36,67.85285714285715,0.4759476996771687
22,67.90142857142857,0.4667652439962893
37,69.18142857142857,0.4435845605864462
23,67.41,0.4627983428259538
38,69.96428571428571,0.41329958285667845
39,68.85,0.44216362748352306
24,67.57714285714286,0.4658344154567229
40,68.72428571428571,0.4640368281101896
41,70.14428571428572,0.4293003970459265
25,67.18428571428572,0.48608646905009195
42,68.59714285714286,0.4675607442490037
43,68.74857142857142,0.4652577704917087
26,67.36142857142858,0.48274207963662646
44,70.17142857142858,0.4279601082196859
27,66.75714285714285,0.48205494285405803
45,69.76142857142857,0.4336206339963601
46,68.79,0.4604658909568589
28,68.07857142857142,0.47201841578443754
47,69.86714285714285,0.44795372457275157
48,70.44571428571429,0.4190390784534743
29,67.57571428571428,0.4508200852570092
49,69.30571428571429,0.45434540745025365
30,67.19571428571429,0.4664240584836523
50,69.13285714285715,0.44482201046177294
51,69.91285714285715,0.4278367137639252
31,67.60428571428571,0.4710201415660831
52,69.48,0.43579793108124537
53,70.16428571428571,0.44336401210553916
32,66.93857142857142,0.46498268252025454
54,69.39,0.43914696995936314
55,70.56857142857143,0.4198389112150783
33,68.56,0.4684592200142148
56,69.81428571428572,0.4241578863306011
34,69.02714285714286,0.4566123803503501
57,71.02428571428571,0.41250995570634574
58,68.57857142857142,0.4627748572611951
35,68.07142857142857,0.45095913333881044
59,70.34285714285714,0.45757505079899474
60,69.64571428571429,0.44384253767606463
36,67.85285714285715,0.4759476996771687
61,69.84571428571428,0.45423031365439004
62,69.77142857142857,0.45956374293371094
37,69.18142857142857,0.4435845605864462
63,71.24714285714286,0.44916758448316063
38,69.96428571428571,0.41329958285667845
64,70.46857142857142,0.41528035421237086
65,69.82285714285715,0.4550309123513866
39,68.85,0.44216362748352306
66,70.01714285714286,0.46068226751579944
67,70.39,0.43263438398269
40,68.72428571428571,0.4640368281101896
68,70.16571428571429,0.4364952652871229
41,70.14428571428572,0.4293003970459265
69,71.81,0.4238880531846269
70,70.59857142857143,0.4369892320427161
42,68.59714285714286,0.4675607442490037
71,69.69428571428571,0.4330211314607466
72,70.39857142857143,0.4447787768653696
43,68.74857142857142,0.4652577704917087
73,70.36714285714285,0.42521217821395674
74,70.44,0.4302312619690836
44,70.17142857142858,0.4279601082196859
75,70.18428571428572,0.44274935818033234
45,69.76142857142857,0.4336206339963601
76,69.66285714285715,0.463060877308043
77,70.39571428571429,0.4568467504018932
46,68.79,0.4604658909568589
78,70.25857142857143,0.44118624548709257
79,70.18857142857142,0.4619194836001682
47,69.86714285714285,0.44795372457275157
80,70.05,0.43534937881275665
81,70.65714285714286,0.4390707122765179
48,70.44571428571429,0.4190390784534743
82,71.59,0.43196118967767827
49,69.30571428571429,0.45434540745025365
