cur_batch,avg_ep_rewards,avg_ep_error,avg_actor_loss
147,71.906,0.04317689125857608,-1.3580681e-05
148,71.976,0.042929419935783024,-1.3525391e-05
149,72.077,0.043166284818752176,-2.0231802e-05
150,71.83,0.04326277431801117,-1.4647825e-05
151,71.894,0.04291873096152798,-5.2994525e-05
152,71.824,0.04311393846095537,-1.7455612e-05
153,71.029,0.04366482646588773,-3.3674438e-05
154,72.02,0.04317122535310887,-2.264836e-05
155,71.641,0.0432341602524626,-5.4832733e-05
156,71.362,0.0433848609534,1.9119216e-08
157,72.07,0.043054126926401246,-2.7462494e-05
158,71.738,0.04324713179795711,9.513101e-06
159,71.989,0.043179998000505045,-1.4853683e-05
160,71.639,0.04335517290623893,-8.634011e-05
161,72.378,0.04291344580301883,-1.3828167e-05
162,71.608,0.043239495846225995,4.6061396e-06
163,71.634,0.04318193758163923,-1.4886218e-05
164,71.176,0.043450048334128966,-5.803065e-05
165,71.77,0.04321050392415159,-1.3940893e-06
166,72.551,0.04281783419286558,-2.0778363e-05
167,71.408,0.0432896875699531,-2.6129832e-05
168,71.729,0.04319319382589661,-4.419202e-05
169,71.895,0.04307591752154454,-3.0212575e-05
170,71.635,0.043215570771142,-2.1298203e-05
171,70.629,0.043847006447912236,-2.0437865e-05
172,71.834,0.04317014460573201,-1.5770082e-05
173,71.956,0.043128261243741806,-2.9681749e-05
174,71.66,0.043283917212638176,-3.2192079e-06
175,71.519,0.04325757762766235,-6.1006605e-05
176,71.942,0.04306645554957697,2.5256444e-05
177,71.452,0.04333382178669895,-2.2123504e-05
178,71.659,0.0432134779430683,-6.76297e-06
179,71.917,0.042970154231922734,-2.88411e-05
180,71.74,0.04328613957513105,-4.2199463e-05
181,71.621,0.043253361469642315,-2.2691826e-05
182,71.893,0.04300609114758205,-3.0805408e-05
183,71.683,0.04320522418776258,-3.1094067e-05
184,71.561,0.04324566275522941,-1.4987396e-05
185,72.116,0.04300737024996916,-9.106969e-05
186,71.581,0.04340790531887018,-4.6663652e-05
187,71.719,0.04317845759325434,-1.5985718e-06
188,71.265,0.04346407529582224,-6.18597e-05
189,71.785,0.04324273916826587,-8.933793e-06
190,71.761,0.0431337189538649,-1.808136e-05
191,71.809,0.043114769937901753,-1.3726962e-05
192,71.862,0.04307505247898145,-3.0594267e-05
193,72.093,0.043004575832178676,-7.3823853e-06
194,71.863,0.04317112618606291,-9.154502e-06
195,71.658,0.04314054714705634,-2.9857421e-05
196,71.769,0.04306690850360376,-4.6677782e-05
197,72.051,0.043112248175085355,3.450049e-05
198,71.211,0.04338412758238751,-3.862709e-05
199,71.654,0.04326037129673759,3.336183e-07
200,72.097,0.043034463756881844,-1.2778946e-05
201,72.162,0.04312160295636323,-4.3376553e-05
