cur_epoch,network_rewards_each_epoch,network_error_each_epoch
1,37.36857142857143,0.5330943718793569
2,45.30285714285714,0.5208113652121186
3,47.78285714285714,0.6066317080029028
4,49.10142857142857,0.6420690384575265
5,51.30714285714286,0.6471711824228583
6,53.744285714285716,0.6439438864240997
7,55.22428571428571,0.636488753195692
8,55.565714285714286,0.6247970725957336
9,56.64,0.6170490669471984
10,56.35142857142857,0.6294110440647437
11,57.94428571428571,0.5895637043747138
