cur_epoch,network_rewards_each_epoch,network_error_each_epoch
1,66.36714285714285,0.4817286989152718
2,66.99714285714286,0.4812059559187332
3,67.08714285714285,0.47177840761231626
4,67.41428571428571,0.4498477228584501
5,67.52,0.45173298958295155
6,66.54857142857144,0.45925260616377733
7,67.62,0.45738591752591207
8,68.04857142857144,0.474213308955654
9,67.78,0.4637119971776993
10,68.08428571428571,0.4511753972315594
11,67.86428571428571,0.4492308781953866
12,67.39285714285714,0.4640174264094634
13,68.53714285714285,0.43577759325964893
14,68.26571428571428,0.441792677258576
15,68.26428571428572,0.44070932422041004
16,68.82571428571428,0.44137710551311676
17,68.70428571428572,0.458893494252267
18,68.61571428571429,0.4165936383038256
19,68.48285714285714,0.4376206405928384
20,68.62857142857143,0.4270339769769045
21,69.00571428571429,0.44118110757295614
22,69.16714285714286,0.4499556537915806
23,70.08714285714285,0.4412359364370705
24,68.98428571428572,0.44817276903420855
25,69.28714285714285,0.4306361793328997
26,69.11,0.44294591276210354
27,69.00571428571429,0.4416249612669037
28,69.80571428571429,0.4351532152009318
29,69.47,0.4288246156885215
30,69.58142857142857,0.426625005178707
31,69.82428571428571,0.46467321662726474
32,70.30571428571429,0.4170708772116267
33,69.86428571428571,0.4123603217883878
34,69.92571428571429,0.42646658634779
35,69.74142857142857,0.4014570365388916
36,70.51285714285714,0.42329823588276116
37,69.77142857142857,0.4377713236136256
38,69.55714285714286,0.4430430814397871
39,69.15428571428572,0.43065052156025146
40,70.3,0.41626865343998065
41,70.6,0.4148469105389041
42,69.66285714285715,0.42084083540734935
43,69.63428571428571,0.41187569241924304
44,70.78857142857143,0.4139375595509511
45,70.37571428571428,0.39896341999690504
46,70.40285714285714,0.4335717681469941
47,69.89857142857143,0.44821140823533623
48,70.48857142857143,0.4586468753498944
49,70.40285714285714,0.4476797194371611
50,70.0,0.42635139287221946
51,69.56285714285714,0.4442104536294735
52,69.74142857142857,0.4274418413033439
53,70.72,0.43316377635122855
54,70.24714285714286,0.429366510784307
55,69.62142857142857,0.4227912076283203
56,70.04285714285714,0.44399557426943514
57,70.77428571428571,0.408796983551656
58,70.36571428571429,0.416370069752165
59,69.52142857142857,0.44964992862118625
60,70.27857142857142,0.43021750211418
61,70.15857142857143,0.43785981954769954
62,70.15428571428572,0.4210611888803587
63,70.39428571428572,0.4178349863304283
64,70.71571428571428,0.4469041515803008
65,70.30714285714286,0.4123525445432023
66,69.63857142857142,0.43287260361692925
67,69.71,0.43579654961123915
68,70.89571428571429,0.43830700996609984
69,70.55,0.4245555899756731
70,70.25714285714285,0.4535252266361104
71,70.75428571428571,0.4284660278554638
72,70.22,0.43161330009202276
73,70.43,0.42902730515834137
74,69.85,0.43970131327750106
75,70.25428571428571,0.4105713717637329
76,70.24428571428571,0.4442586742870648
77,70.23428571428572,0.4211974599775563
78,69.36,0.45396502607355027
79,70.59857142857143,0.4389416738052055
80,70.6,0.42284266384477687
81,70.04428571428572,0.43611369782936465
82,70.62571428571428,0.41546614376875024
83,69.88571428571429,0.4499407152395976
84,70.35571428571428,0.4139861654566543
85,70.19142857142857,0.42897682866738585
86,70.36714285714285,0.43382175472053575
87,70.47428571428571,0.4203413023908391
88,70.45142857142856,0.43328679424157385
89,70.35428571428571,0.4352952016005267
90,70.28,0.431922895613444
91,70.8,0.42599702978748
92,70.56571428571428,0.4374974685474451
93,71.32142857142857,0.4409560081983018
94,70.58142857142857,0.4339292676571218
95,70.81428571428572,0.43755782624923223
96,70.34857142857143,0.4379845970906166
97,70.95857142857143,0.42651841257819295
98,70.99857142857142,0.4524062617338278
99,70.90571428571428,0.4431560676460892
100,71.03285714285714,0.42335454405361644
101,71.10857142857142,0.4306372794734603
102,70.59,0.41902055377963976
103,70.32857142857142,0.45729557398088533
104,70.27285714285715,0.4490008960622718
105,70.09857142857143,0.4413388687670146
106,70.49,0.44400985923968045
107,70.56,0.43422574773958306
108,70.61714285714285,0.4427082567369739
109,70.98,0.413604661877173
110,70.78714285714285,0.42109983373405113
111,70.26285714285714,0.4496067086018903
112,70.90428571428572,0.43397683363087475
113,70.58142857142857,0.43111236891971516
114,70.23285714285714,0.4294206925560705
115,70.35142857142857,0.43010095770556245
116,70.75142857142858,0.4361537562894128
117,70.21142857142857,0.4376670726388989
118,71.49285714285715,0.43981202915706347
119,69.68285714285715,0.4382003881501329
120,71.41571428571429,0.4201555279161324
121,70.92142857142858,0.42562002449111036
122,70.76142857142857,0.4434906956008752
123,71.06571428571428,0.453239984958316
124,70.64714285714285,0.4412455568041643
125,70.64571428571429,0.4528777308137986
126,70.52714285714286,0.4376805383431103
127,71.08285714285714,0.44310406546091224
128,70.87142857142857,0.42825804869053147
129,71.04,0.4309715649505409
130,71.22285714285714,0.4275159247200188
131,70.78285714285714,0.4145147009670275
132,70.85571428571428,0.4377456794571271
133,71.41857142857143,0.41808689305666186
134,70.68,0.4530268271553562
135,71.35142857142857,0.44080526630115685
136,70.82,0.45012315775002865
137,70.69428571428571,0.42627618033875436
138,71.18428571428572,0.4317057462114135
139,70.78571428571429,0.4269441896874482
140,71.08857142857143,0.4437606188931894
141,70.95857142857143,0.4309216477183563
142,70.82857142857142,0.4311622370240331
143,71.03857142857143,0.4320146411243172
144,70.63714285714286,0.42644671960835046
145,70.69714285714285,0.4344355810157337
146,70.83428571428571,0.4239146456801858
147,71.20142857142856,0.41877030519500724
148,70.14,0.43653618032723696
149,70.47571428571429,0.4175110584942806
150,71.85285714285715,0.4171767214378351
151,70.77285714285715,0.4281828816930064
152,71.08571428571429,0.43345516714442134
153,71.30285714285715,0.4223109268660205
154,70.60142857142857,0.44308242788546087
155,70.76285714285714,0.4430889584190587
156,71.14428571428572,0.4163603892794474
157,71.93428571428572,0.4290734610593188
158,70.76285714285714,0.44564247197499973
159,70.9,0.4373085586976364
160,71.12714285714286,0.43739881462124464
161,70.76142857142857,0.4207358921723926
162,71.82285714285715,0.42334921727430164
163,71.43714285714286,0.438816205042134
164,71.05142857142857,0.43396169437703713
165,71.23,0.4253017416241926
166,70.76714285714286,0.4433661689470272
