cur_epoch,network_rewards_each_epoch,network_error_each_epoch
1,48.99438477,0.229272989
2,61.55810547,0.211288185
3,63.65405273,0.22108936
4,65.62011719,0.207849993
5,66.31079102,0.201736896
6,68.97607422,0.180979464
7,69.39282227,0.180899958
8,69.9753418,0.178250832
9,69.80761719,0.174337674
10,69.56835938,0.177112684
11,69.86962891,0.179981221
12,70.25317383,0.17975059
13,70.00976563,0.179566319
14,70.45092773,0.178282199
15,69.81835938,0.179938574
16,70.48242188,0.177899083
17,70.36621094,0.180346844
18,70.82006836,0.178942653
19,70.65478516,0.176378696
20,70.24072266,0.182101847
21,70.53271484,0.178602111
22,70.51196289,0.183351627
23,70.94311523,0.181690127
24,70.9375,0.182204162
25,70.51025391,0.181155563
26,70.79638672,0.17834104
27,70.86132813,0.177048457
28,70.6171875,0.179226117
29,70.73974609,0.182922853
30,70.99902344,0.178615857
31,70.8503418,0.180713751
32,70.66772461,0.174051681
33,70.61376953,0.179600733
34,70.8840332,0.178068064
35,71.06884766,0.180074952
36,70.91162109,0.178826968
37,70.73193359,0.176029905
38,70.85766602,0.179388049
39,70.86816406,0.179962414
40,70.51513672,0.180346576
41,71.36425781,0.181652524
42,71.00341797,0.181422269
43,71.35522461,0.177052314
44,70.79931641,0.183905971
45,71.13232422,0.177880578
46,71.14477539,0.177447941
47,70.9987793,0.177427424
48,71.32421875,0.177195886
49,70.94018555,0.179630494
50,71.18188477,0.180256398
51,71.31591797,0.177420068
52,71.09350586,0.178625733
53,71.05615234,0.178338516
54,71.37353516,0.177882289
55,70.98046875,0.17806949
56,70.93432617,0.180049256
57,71.46875,0.180054994
58,71.35424805,0.173925649
59,71.2277832,0.173308632
60,71.36108398,0.17921368
61,71.40014648,0.1771373
62,71.45288086,0.182732189
63,71.34106445,0.175200887
64,71.21655273,0.180205042
65,71.00561523,0.184089296
66,71.19091797,0.176885688
67,71.33081055,0.178660026
68,71.16796875,0.177559977
69,71.04345703,0.180481568
70,71.43994141,0.176968313
71,71.2355957,0.178865901
72,71.03076172,0.180288574
73,71.22998047,0.179452055
74,71.35009766,0.180817733
75,70.95727539,0.178659488
76,71.22412109,0.173155481
77,71.36450195,0.179603026
78,71.21362305,0.178380121
79,71.2734375,0.178123258
80,71.26098633,0.17913102
81,71.12402344,0.173997603
82,71.37207031,0.179821953
83,71.39331055,0.178449826
84,71.43823242,0.178257831
85,71.17553711,0.178884085
86,71.35522461,0.179388402
87,71.29785156,0.180165959
88,71.34033203,0.181757338
89,70.85620117,0.180973971
90,71.36547852,0.178050986
91,71.5390625,0.178125266
92,71.24267578,0.178978022
93,71.52661133,0.179240309
94,71.75537109,0.176801456
95,71.41381836,0.176659586
96,71.25024414,0.179913669
97,71.14477539,0.179147514
98,71.24291992,0.175589443
99,71.16723633,0.181916131
100,71.16162109,0.176994209
101,71.40795898,0.174590302
102,71.25415039,0.178205671
103,71.33520508,0.179157764
104,71.26782227,0.177205937
105,71.41381836,0.182157634
106,71.0246582,0.17356261
107,71.22924805,0.181384119
108,71.50878906,0.181497773
109,71.61523438,0.178737219
110,71.22607422,0.181397413
111,71.18701172,0.176155666
112,71.39770508,0.1818094
113,71.46166992,0.176084466
114,71.43701172,0.178566421
115,71.54956055,0.176928349
116,71.14282227,0.180968231
117,71.60888672,0.179124603
118,71.3359375,0.179326524
119,71.52929688,0.177288542
120,71.29980469,0.182551545
121,71.27246094,0.178956566
122,71.32763672,0.179362511
123,71.61230469,0.173451277
124,71.62670898,0.173547795
125,71.13525391,0.180749008
126,71.41845703,0.176624693
127,71.50219727,0.181072698
128,71.35961914,0.175129557
129,71.51904297,0.174883524
130,71.23925781,0.177979274
131,71.5480957,0.178888039
132,71.640625,0.177727165
133,71.48974609,0.176904029
134,71.60351563,0.178606532
135,71.6159668,0.176467728
136,71.56396484,0.180063806
137,71.47045898,0.176094019
138,71.19580078,0.17885479
139,71.46801758,0.177841625
140,71.57788086,0.174697785
141,71.67822266,0.180138048
142,71.35571289,0.179820919
143,71.37646484,0.178673494
144,71.54711914,0.175633161
145,71.54003906,0.177735286
146,71.20947266,0.181140872
147,71.43164063,0.177745586
148,71.68847656,0.176816224
149,71.61474609,0.178271824
150,71.56347656,0.181428765
151,71.59838867,0.178641609
152,71.26171875,0.177468478
153,71.58642578,0.178606414
154,71.58911133,0.178929842
155,71.33251953,0.178197757
156,71.79760742,0.180659644
157,71.59545898,0.179420385
158,71.70922852,0.180720254
159,71.72045898,0.176975336
160,71.71801758,0.178325184
161,71.71606445,0.179127157
162,71.24829102,0.179304376
163,71.21582031,0.180844968
164,71.2565918,0.181966399
165,71.74072266,0.175247509
166,71.73657227,0.177152711
167,71.68359375,0.177516584
168,71.8034668,0.176564956
169,71.49072266,0.176609655
170,71.84570313,0.179138753
171,71.51269531,0.17717905
172,71.65209961,0.176133755
173,71.38916016,0.179413575
174,71.69897461,0.176859593
175,71.53393555,0.176013587
176,71.79736328,0.176033655
177,71.33935547,0.182537906
178,71.59057617,0.179925578
179,71.75756836,0.174506463
180,71.75024414,0.180231597
181,71.56347656,0.176919852
182,71.58056641,0.177409017
183,71.47900391,0.17732816
184,72.62133789,0.174823388
185,72.48730469,0.176984499
186,72.56054688,0.17471959
187,72.69091797,0.176758943
188,72.80395508,0.175011467
189,72.8503418,0.175784176
190,72.6652832,0.179427266
191,72.70288086,0.177268523
192,72.82983398,0.177996833
193,72.81518555,0.175666109
194,72.68798828,0.17448272
195,73.03051758,0.17491908
196,72.77001953,0.174608405
197,73.01879883,0.172693135
198,72.52026367,0.175163424
199,72.86010742,0.174944235
200,72.75048828,0.173981845
201,72.97167969,0.175212145
202,72.58837891,0.176532413
203,72.74780273,0.175082787
204,72.81469727,0.176156615
205,72.88842773,0.176377368
206,72.93188477,0.175692726
207,72.953125,0.175462731
208,72.41552734,0.176535243
209,72.3659668,0.175535312
210,72.70336914,0.172257534
211,72.79736328,0.173037983
212,72.70385742,0.173905564
213,72.71386719,0.173638856
214,73.0625,0.175265424
215,73.01708984,0.176011474
216,58.24780273,0.197492334
217,58.22851563,0.196857916
218,72.55517578,0.176120605
219,72.88452148,0.173508662
220,73.20263672,0.172689383
221,72.63574219,0.175276396
222,72.97290039,0.177744434
223,72.55175781,0.17770671
224,72.71337891,0.175366656
225,72.55883789,0.175684215
226,72.56835938,0.176168204
227,72.90014648,0.176153875
228,73.03222656,0.175030567
229,72.72021484,0.176171673
230,72.60449219,0.177475504
231,72.74707031,0.177014575
232,72.36279297,0.1766345
233,72.88964844,0.175566499
234,72.75952148,0.178362419
235,72.64697266,0.176923562
236,72.51782227,0.174061257
237,72.66796875,0.178926005
238,72.73730469,0.176189599
239,72.54077148,0.175471595
240,72.89868164,0.175783107
241,72.74316406,0.172186103
242,72.81738281,0.175304428
243,72.6484375,0.177002753
244,72.71679688,0.174906863
245,72.86547852,0.174787788
246,72.61376953,0.176686475
247,72.9074707,0.173270014
248,72.76513672,0.174364623
249,72.77612305,0.175055418
250,72.83911133,0.172210189
251,72.80712891,0.175572187
252,72.69238281,0.175238964
253,73.06469727,0.17523513
254,72.86962891,0.176325719
255,72.48901367,0.172230354
256,72.6027832,0.176671588
257,72.65063477,0.174846803
258,72.75219727,0.174040158
259,72.93505859,0.172779258
260,72.97363281,0.172632655
261,72.62744141,0.176038338
262,72.62817383,0.173803899
263,72.61352539,0.177705064
264,72.96313477,0.172975215
265,72.87280273,0.176711057
266,72.66748047,0.178278684
267,72.78100586,0.176102165
268,72.97802734,0.175827702
269,72.42944336,0.177394266
270,72.83813477,0.179566663
271,72.71728516,0.17563447
272,72.9453125,0.175109214
273,72.84106445,0.175963842
274,72.53979492,0.176965667
275,72.53979492,0.17954705
276,73.36206055,0.173733471
277,73.06738281,0.174977036
278,73.27294922,0.172564224
279,72.9543457,0.175525812
280,72.58081055,0.177541314
281,72.82421875,0.170548511
282,72.82739258,0.174798374
283,72.38598633,0.177508327
284,73.00439453,0.175868699
285,72.7512207,0.173222805
286,72.79174805,0.176267732
287,72.71337891,0.178182102
288,72.74682617,0.172532378
289,72.66210938,0.176503095
290,72.84838867,0.175816316
291,72.76489258,0.17385497
292,72.76196289,0.176648677
293,72.66162109,0.176140144
294,72.33325195,0.179070135
295,72.7355957,0.176048356
296,72.81542969,0.174857951
297,72.72485352,0.17920835
298,72.83251953,0.171862014
299,72.93359375,0.177335176
300,72.91162109,0.175572591
301,72.76586914,0.174592891
