cur_batch,avg_ep_rewards,avg_ep_error,avg_actor_loss,timestamp
0,40.0390625,0.047053732632129294,-0.00021218057,1683138202.213421
1,40.591796875,0.047052052547104324,-0.00018052876,1683138313.425728
2,41.4814453125,0.04721398689251767,8.032382e-06,1683138350.615905
3,40.7626953125,0.04707061956026617,-0.0002642607,1683138384.760402
4,41.3076171875,0.047108250305104654,-0.00014630677,1683138418.729887
5,41.6787109375,0.04723010971058944,-0.00029321978,1683138454.563849
6,42.1962890625,0.04731349074044152,-7.364243e-05,1683138492.787882
7,41.587890625,0.047173689358306584,-3.1175285e-05,1683138530.9172952
8,43.294921875,0.0474521624065848,-3.8059476e-05,1683138565.89078
9,42.7216796875,0.047466275520232706,-7.950702e-05,1683138599.851852
10,43.712890625,0.04753638159310056,-0.00013488313,1683138634.109816
11,43.546875,0.04751285467318037,-0.00024615315,1683138668.504638
12,44.443359375,0.047793162173016726,-5.4872897e-05,1683138703.215073
13,44.4287109375,0.04762805425994148,-5.8600952e-05,1683138739.4376378
14,44.353515625,0.04769985398078752,-8.711439e-05,1683138773.6877189
15,44.6123046875,0.04761132897306537,-4.7060727e-05,1683138806.573987
16,44.6748046875,0.04773580377012575,-0.00013523948,1683138839.9271061
17,44.328125,0.04766211324293174,-0.00019271203,1683138873.551265
18,45.337890625,0.04766507928251637,-9.544184e-05,1683138905.171078
19,46.26171875,0.04775317897301376,-0.00013423778,1683138937.930076
20,45.7158203125,0.04757363058824167,-0.00026744153,1683138972.77668
21,47.1025390625,0.04767800463962835,-0.00014929111,1683139082.5807831
22,47.3193359375,0.047741920129344084,-9.334453e-05,1683139118.59405
23,47.984375,0.04787715348936463,-0.00024335564,1683139157.3181179
24,48.5048828125,0.047706699181256355,-0.0004108686,1683139193.7676558
25,49.3701171875,0.04767632462177086,-0.00025016567,1683139227.376267
26,50.90625,0.04759911386956891,-0.00032785974,1683139260.262335
27,52.04296875,0.0473666335732259,-0.00044384616,1683139294.718024
28,53.58984375,0.04720370696017168,-0.0003371495,1683139327.940629
29,55.1376953125,0.047155814176892005,-8.9523885e-05,1683139361.467361
30,55.404296875,0.0474961486411994,-0.00030066245,1683139396.78306
31,55.3828125,0.04751045476562077,1.5390666e-05,1683139431.2391942
32,54.8056640625,0.04759383319013733,-0.0002511399,1683139464.640296
33,56.5205078125,0.0471764279459649,-0.00030870686,1683139498.691686
34,55.951171875,0.04750681966451606,-1.5359401e-05,1683139532.701979
35,56.7294921875,0.047408923888663156,-6.763589e-05,1683139567.748217
36,56.5078125,0.04740689926340985,-0.00012738023,1683139602.620425
37,56.4501953125,0.04755214838075972,-0.0001370392,1683139637.045316
38,57.0712890625,0.04738744300084683,-9.616038e-05,1683139672.0760179
39,56.791015625,0.047435991133759695,-7.8289806e-05,1683139706.12064
40,57.5654296875,0.04747422232805201,-0.00010848443,1683139739.504779
41,57.5244140625,0.047260472333268966,-0.00013457435,1683139849.909313
42,57.7607421875,0.047469594263244624,-7.66274e-05,1683139885.815001
43,58.1240234375,0.047522635890872994,-0.00010736044,1683139925.021353
44,57.763671875,0.04719795769993069,-0.0001738005,1683139961.485606
45,58.4345703125,0.047272441968456945,-0.00018839473,1683139995.34423
46,58.248046875,0.047213559517117,-0.00013585502,1683140028.822547
47,58.4169921875,0.04714254601343147,-0.00014816663,1683140061.7455392
48,57.806640625,0.04725648499279354,-0.00020724446,1683140094.190163
49,58.0146484375,0.04741741956825114,-0.00012719246,1683140128.334757
50,58.3076171875,0.04722987087914549,-0.0001010668,1683140160.451618
51,58.8515625,0.047290138806791754,-0.00016190141,1683140192.1049569
52,58.3564453125,0.04724068388332255,-7.1581126e-05,1683140226.909759
53,58.5400390625,0.04721825372734681,-0.0001506043,1683140260.948426
54,58.716796875,0.04728349476419908,-9.8488e-05,1683140295.31955
55,58.9375,0.04701890601845732,-1.7709852e-05,1683140329.991529
56,58.9580078125,0.04716235290836347,-7.387507e-05,1683140364.588038
57,59.544921875,0.04712054017381696,-7.020157e-05,1683140399.860684
58,58.9755859375,0.047212599614506544,-0.0002249177,1683140434.4538088
59,59.4287109375,0.04716347710355346,-9.480956e-05,1683140467.3875809
60,59.0087890625,0.04729860259311487,-0.00011541708,1683140501.60149
61,59.453125,0.046850981800899374,-0.00026251268,1683140614.072056
62,60.03515625,0.04677819950093685,-6.775807e-05,1683140656.763183
63,59.44921875,0.0469701008440405,-7.724002e-05,1683140690.705729
64,60.080078125,0.04678620864348283,-4.5630455e-05,1683140728.2095811
65,59.1396484375,0.047063415559415366,-0.0001344865,1683140765.894366
66,59.7705078125,0.04704194940490673,-4.1237472e-05,1683140798.9880261
67,59.6328125,0.046977804499956685,-6.90453e-05,1683140833.6107368
68,60.2783203125,0.046938781520106256,-0.00030558588,1683140868.449067
69,60.3984375,0.04688176884339547,-0.0001278132,1683140900.5469189
70,60.8359375,0.046744730207892646,-0.00014736598,1683140933.642925
71,60.9345703125,0.046722475890165566,-0.00017158914,1683140966.7593532
72,59.951171875,0.047119319559224715,-6.229526e-05,1683141001.689697
73,60.3857421875,0.04690151340273349,-0.00014503658,1683141038.604198
74,60.88671875,0.046714221050538185,-8.768713e-05,1683141073.464777
75,61.015625,0.04674352923061881,-0.00011227798,1683141109.135242
76,60.83203125,0.04684416672040402,-9.982523e-05,1683141142.8993
77,61.376953125,0.04661903335548633,-0.00013168782,1683141179.6527
78,61.693359375,0.046532591369666684,-0.00015677164,1683141213.169217
79,61.51953125,0.046744103637771685,-0.00016655927,1683141246.845917
80,61.7041015625,0.04643261974961346,-0.0001326527,1683141283.703844
81,62.251953125,0.04642450082584658,-0.00018629094,1683141402.2286441
82,62.0322265625,0.04654809359017228,-0.00021631815,1683141436.3721259
83,62.365234375,0.046434634416423724,-0.0002630073,1683141469.6211221
84,62.6142578125,0.04631649351415962,-0.00019035208,1683141504.389794
85,62.6083984375,0.046341430342639385,-7.4016156e-05,1683141539.979559
86,62.2451171875,0.04659316114784542,-0.00020887675,1683141577.080993
87,63.48046875,0.04624657510795503,-0.00018982799,1683141609.8293571
88,63.296875,0.046279011330811796,-0.0001845778,1683141643.736966
89,63.888671875,0.046045950406840536,-0.00017168724,1683141676.91369
90,64.11328125,0.04619604414913654,-0.00013730279,1683141709.9822888
91,64.2333984375,0.04596071342683234,-9.636759e-05,1683141743.469887
92,63.908203125,0.04631808040243346,-0.00028647808,1683141780.752664
93,64.162109375,0.04600561746910321,-0.00022583718,1683141813.832582
94,65.2275390625,0.045825268374129646,-0.00018417671,1683141847.4330702
95,65.548828125,0.04566419398957955,-0.0005676443,1683141880.981193
96,65.6142578125,0.04558599529001951,-0.00019917668,1683141914.868865
97,65.5654296875,0.04557165882316969,-6.695408e-05,1683141946.6153338
98,66.1083984375,0.045367918922809544,-0.00014437713,1683141980.663697
99,65.90625,0.045612868457897277,-0.0003416523,1683142012.225276
100,66.2666015625,0.04545132256874285,-0.00019645508,1683142045.911602
101,66.212890625,0.04539788293777618,-0.00016013204,1683142165.5189078
102,66.396484375,0.04541960215595413,-0.0002551883,1683142198.76876
103,66.4111328125,0.045312358882625615,-0.00019131132,1683142231.683413
104,66.8173828125,0.04538079432871424,-0.00026908756,1683142264.852938
105,67.6015625,0.04525262132955962,-0.00031894486,1683142300.492408
106,68.23046875,0.04477616683503868,-0.00016579276,1683142341.070422
107,68.5390625,0.0447609510907027,-0.00014690877,1683142377.452567
108,68.349609375,0.04462417536981898,-0.0002636101,1683142411.056393
109,67.9638671875,0.04480284632252936,-9.741339e-05,1683142444.9436018
110,68.2412109375,0.04486417522930213,-0.00023823143,1683142480.479845
111,68.5517578125,0.04454379857834845,-6.978515e-07,1683142515.551987
112,68.8369140625,0.044540163064843444,-0.00018910864,1683142550.29874
113,69.0029296875,0.04439671896126387,-0.0002790254,1683142584.229491
114,69.4150390625,0.04421247395059029,-0.000104320156,1683142617.940622
115,69.0693359375,0.044487830485886865,-0.00020832517,1683142651.743413
116,68.7294921875,0.04453274626608812,-0.00011626825,1683142685.187341
117,68.5546875,0.044727108066819024,-9.611201e-05,1683142720.8256419
118,69.4736328125,0.044492198808028155,-0.000121547375,1683142754.775887
119,68.826171875,0.04468225370684893,-0.00013030744,1683142791.02788
120,69.1083984375,0.04454819671112976,-7.825751e-05,1683142822.1141891
