cur_batch,avg_ep_rewards,avg_ep_error,avg_actor_loss
0,75.798828125,0.38222420912421484,-0.00030714888
1,75.9921875,0.38300053227128156,-0.00037556898
2,78.408203125,0.39492895843065723,-0.00064955617
3,78.775390625,0.39619025094791577,-0.0002125686
4,82.154296875,0.41283365167644526,-0.0006496251
5,84.87109375,0.4261115273087782,-0.00045023425
6,86.986328125,0.43618979162873206,-0.00024853295
7,87.990234375,0.44133379190768374,-0.00014727018
8,89.009765625,0.44626981629744455,-0.00019130265
9,88.779296875,0.4450661299652283,-0.00017918879
10,90.451171875,0.45324735298840113,-0.0003037608
11,89.75390625,0.4494989007288279,-0.00012874395
12,90.80078125,0.45480407633900527,-0.00013128869
13,91.78125,0.4597943006010565,-0.000121000165
14,94.154296875,0.4714455523143645,-0.00016218814
15,93.66015625,0.46885400178823944,-5.7433306e-05
16,93.720703125,0.4692420576082712,-0.00014908296
17,94.712890625,0.4740728344534526,-0.00021771314
18,95.0390625,0.4758869110189715,-0.0003149226
19,94.36328125,0.47230252951909557,-1.6039314e-05
20,95.56640625,0.4783523155828672,-9.739572e-05
21,94.154296875,0.4711404293062721,-7.910186e-05
22,99.16015625,0.4962944157269107,-7.369718e-05
23,98.748046875,0.4937274089976724,-4.8215927e-05
24,98.697265625,0.493792807159135,-7.026557e-05
25,99.9453125,0.4998134946682404,-7.343575e-05
26,99.248046875,0.49624807710716634,-5.826122e-05
27,98.79296875,0.49406733851170537,-7.062846e-05
28,102.06640625,0.5103043802864571,-8.189076e-05
29,99.416015625,0.4971187696365529,-0.00011583408
30,102.244140625,0.5108890272421938,-0.00023502954
31,103.287109375,0.5161773302904321,-5.424631e-05
32,101.61328125,0.5080002974231227,-0.00019752742
33,106.064453125,0.5299042583134049,-0.00012285002
34,103.84765625,0.5187175465617833,-0.00010525846
35,103.53515625,0.5173652671440423,-6.9460184e-05
36,105.146484375,0.5253585923774213,-0.00013870881
37,107.59765625,0.5373493243958817,-0.00011599576
38,106.703125,0.5330123899842829,-8.589775e-06
39,105.763671875,0.528371898778423,-7.540471e-05
40,106.302734375,0.5312088669556208,-0.000110912
41,107.53515625,0.5369154363641253,-2.8614813e-05
42,109.376953125,0.5462918372307648,-4.1032315e-05
43,109.091796875,0.5448170091079315,-2.7945101e-05
44,108.78515625,0.5430610748409426,-4.5114964e-05
45,112.322265625,0.5608548091295519,-3.2485397e-05
46,108.90234375,0.5438121164957122,-1.5303887e-05
47,110.8203125,0.5531791306865341,-4.408176e-05
48,112.291015625,0.5604936860497421,-4.9104936e-05
49,110.0,0.5490934126384855,-5.314887e-05
50,111.080078125,0.5546383989291194,-4.1770814e-05
51,110.05078125,0.5495098684540598,-6.932622e-05
52,113.109375,0.5645165945911927,-3.9318056e-06
53,113.271484375,0.5652585702246214,-1.2088478e-05
54,111.451171875,0.5564970820693459,-4.3244057e-05
55,111.654296875,0.5576854980460673,-6.1361694e-05
56,109.96875,0.5489309484451048,-9.3659284e-05
57,112.2890625,0.560485832098902,-0.000102863974
58,113.318359375,0.5655391767189575,-2.7852952e-06
59,111.05859375,0.5542601453139269,-2.577728e-05
60,112.1015625,0.5596833873709791,-1.7677487e-05
61,115.490234375,0.5762401420846412,-2.1510572e-05
62,114.77734375,0.572797711931315,-4.71991e-05
63,114.283203125,0.5703560942020263,-1.8777906e-05
64,114.966796875,0.5739586378981694,-2.7069735e-05
65,110.9609375,0.5538019674379095,-5.0067185e-05
66,112.765625,0.5625674318275784,9.49055e-06
67,110.880859375,0.5531470116122461,-1.6897582e-05
68,111.9140625,0.5583923996119025,-4.267195e-05
69,112.83203125,0.5631192306371698,-3.5530968e-05
70,113.7265625,0.5672388611064738,-2.3761151e-05
71,113.134765625,0.5645428347652168,-4.5673103e-05
72,114.869140625,0.5732467903961977,-1.5473886e-05
73,116.068359375,0.5792598169363148,-1.076059e-05
74,116.03125,0.5789019792517687,-5.378908e-05
75,114.328125,0.5705041908511681,-8.816287e-06
76,117.0703125,0.5840711582239917,-3.2888922e-05
77,115.111328125,0.5745092659560955,-9.08736e-05
78,114.435546875,0.5712689118293113,-3.3962115e-05
79,114.767578125,0.57248573373636,-5.0368904e-05
80,116.650390625,0.5817012741204398,-1.7152444e-05
81,114.181640625,0.5699946019364492,-2.5569409e-05
82,115.376953125,0.5758124859258651,-4.734945e-05
83,114.529296875,0.571247230081843,-2.536315e-05
84,114.708984375,0.5724814674183218,-0.00010306134
85,115.771484375,0.5776394443152122,-3.152493e-06
86,115.2109375,0.5749499097629486,-2.9726847e-05
87,115.876953125,0.5780960311180416,-2.4380854e-05
88,115.404296875,0.5758699893831656,-4.7506408e-05
89,115.90625,0.5781112729680018,-1.6082875e-05
90,115.08203125,0.5741730542569201,-8.22491e-05
91,116.904296875,0.5834440672633043,2.213823e-05
92,117.943359375,0.5887595962608305,-2.2661878e-05
93,116.720703125,0.582104107379894,-2.6320786e-05
94,117.388671875,0.5856396867131237,-4.3712615e-05
95,115.966796875,0.578204057765956,-7.691172e-05
96,116.55859375,0.5814364808329753,-0.00011323455
97,120.197265625,0.5991000065395269,-5.6563913e-06
98,118.5625,0.5914703936468602,-0.00014303454
99,117.603515625,0.5862931561193865,-1.1605174e-05
100,118.421875,0.590577154075929,-9.571448e-06
101,117.08203125,0.5838554921738719,-4.0742587e-05
102,116.447265625,0.5809412793728319,5.7087817e-07
103,116.75390625,0.582519526505596,-5.718893e-05
104,117.5859375,0.5865983665875883,-6.014741e-05
105,115.822265625,0.5774371789485884,-7.423748e-05
106,115.18359375,0.5745511737653726,1.2325317e-05
107,119.306640625,0.5950488271998718,-5.164759e-05
108,118.697265625,0.5919751994159714,-1.7526894e-05
109,116.779296875,0.5825482729884466,-0.0001230166
110,118.013671875,0.5887139797630861,-2.1856069e-05
111,118.1328125,0.5891011370081285,-0.00013786447
112,117.9296875,0.5880270274432399,1.9624173e-05
113,118.560546875,0.5910221857908422,-1.9999385e-05
114,117.669921875,0.5869216870233062,-1.5265272e-05
115,117.85546875,0.5877518373807396,-4.298434e-05
116,118.85546875,0.5926531757523591,-0.00021914984
117,118.46484375,0.5906505903392432,-0.000104758845
118,119.998046875,0.5982219201139637,-3.916991e-05
119,119.181640625,0.5941626558321917,-3.6471516e-05
120,118.783203125,0.5923484706183476,-6.5781546e-06
121,119.9921875,0.5981738559623389,-9.912164e-05
122,118.4765625,0.5906687587712947,-4.300565e-06
123,119.716796875,0.596696250770969,-5.393803e-06
124,119.990234375,0.5983989690035098,-0.000112666996
125,120.509765625,0.6006209403425004,-6.898759e-05
126,119.072265625,0.5935586023325593,-2.753821e-05
127,120.0703125,0.5983998271089164,-7.756656e-05
128,120.466796875,0.6007145707374806,-1.2142658e-05
129,121.1953125,0.6039021576528584,-0.00017581452
130,121.01953125,0.6032377954794234,-5.3489268e-05
131,120.00390625,0.5979771632204142,-8.774941e-05
132,120.498046875,0.6005939221389858,-0.0001059343
133,121.634765625,0.6058208036239126,-6.889799e-05
134,123.328125,0.6143827552810124,-0.0001832199
135,120.375,0.5999129240263346,-0.000394211
136,122.595703125,0.6109304237416125,-0.00013337874
137,122.41015625,0.6100706883195635,-0.0001593467
138,123.02734375,0.6129968829175472,-0.00016356322
139,123.705078125,0.6160331457631163,-0.00017224513
140,125.345703125,0.6239540461203118,-0.00049696595
141,128.658203125,0.6400473634181634,-0.00028834067
142,131.1640625,0.6520307961984648,0.00017205882
143,129.4765625,0.6438012414321899,-0.00023227083
144,131.626953125,0.6542881005374438,-2.9947758e-05
145,129.0625,0.6414779733348034,-4.0485556e-05
146,129.875,0.645372429086399,-0.00019251311
147,131.03515625,0.651262605889831,-0.00011453092
148,133.111328125,0.6611112057062815,-1.2631744e-05
149,130.642578125,0.6489168385875046,-1.5056132e-06
150,130.224609375,0.6470653869736469,-7.116151e-05
